Date,加權指數,報酬指數,台泥,亞泥,統一,台塑,南亞,台化,遠東新,中鋼,正新,和泰車,光寶科,聯電,台達電,鴻海,國巨,台積電,華碩,瑞昱,廣達,研華,南亞科,中華電,聯發科,可成,台灣高鐵,彰銀,華南金,富邦金,國泰金,開發金,玉山金,元大金,兆豐金,台新金,永豐金,中信金,第一金,統一超,大立光,台灣大,日月光投控,遠傳,和碩,中租-KY,上海商銀,合庫金,矽力-KY,台塑化,緯穎,豐泰
2019/8/29,10462.43 ,19424.64 ,34.06,39.42,73.51,86.81,65.38,81.59,26.75,22.4,41.79,416.06,45.95,12.57,139.27,68.38,199.83,244.55,189.11,196.05,52.99,235.95,69.16,104.56,358.94,194.92,36.62,18.92,18.14,41.18,37.4,8.42,22.48,16.65,26.53,12.51,11.08,19.14,19.67,278.71,3769.06,106.85,67.9,68.99,46.96,112.16,47.14,18.37,652,91.87,418.28,165.36
2019/8/30,10618.05 ,19714.34 ,34.65,40.21,73.89,89.37,66.54,83.68,27.04,22.59,42.77,434.22,46.99,12.81,142.18,70.57,219.67,249.37,192.41,202.16,53.94,237.28,68.67,105.05,360.9,198.98,36.67,19.01,18.37,41.66,38.01,8.51,22.75,16.74,27.24,12.56,11.18,19.38,19.95,282.58,3813.17,107.33,69.36,69.75,49.02,115.41,48.62,18.65,698,94.1,418.28,166.99
2019/9/2,10634.85 ,19747.08 ,34.47,40.82,73.99,89.28,66.25,83.11,27.23,22.64,42.81,427.35,46,12.71,141.69,70.38,228.38,247.92,193.36,204.98,53.37,237.72,70.04,106.01,363.85,199.43,36.71,19.06,18.41,41.52,37.83,8.55,22.88,16.97,26.96,12.61,11.27,19.33,19.95,283.06,3808.27,107.81,69.46,69.75,48.83,117.72,48.52,18.65,705,93.22,437.74,166.58
2019/9/3,10558.21 ,19605.96 ,34.56,41.43,73.12,88.99,65.09,82.44,27.23,22.44,42.23,409.69,44.83,12.57,141.69,70,227.9,244.55,191.47,201.22,53.18,234.17,69.45,105.53,357.47,201.69,36.57,18.87,18.32,41.28,37.68,8.5,22.97,16.83,26.86,12.61,11.27,19.23,19.81,275.81,3871.99,106.85,67.51,69.18,48.55,116.8,48.24,18.61,699,93.03,429.47,163.32
2019/9/4,10657.31 ,19790.44 ,34.65,41.2,73.89,89.94,66.15,83.2,27.37,22.44,42.28,423.91,45.67,12.95,141.21,70.67,226.93,247.92,195.72,206.86,53.56,236.39,71.21,106.01,358.45,207.56,36.67,18.97,18.41,41.47,37.83,8.57,22.79,16.69,26.96,12.65,11.41,19.38,19.91,280.65,3901.4,107.33,69.26,69.66,49.02,117.72,48.91,18.84,696,93.71,428.01,165.36
2019/9/5,10756.93 ,19979.16 ,35.14,41.2,74.76,91.18,67.02,85.01,27.7,22.59,42.47,429.31,45.81,12.95,143.15,71.24,230.31,253.22,195.24,207.34,53.75,239.06,75.01,106.01,360.9,205.75,36.91,19.01,18.55,41.95,38.35,8.69,22.84,17.11,27.05,12.79,11.51,19.47,19.95,282.1,3950.41,107.33,69.94,69.66,49.3,118.19,49.1,18.93,685,94.39,427.04,165.36
2019/9/6,10780.64 ,20023.69 ,35.91,41.01,74.37,90.42,66.93,84.72,27.79,22.59,42.62,434.22,46.05,12.9,144.12,71.33,229.35,253.7,195.24,210.26,53.85,243.5,75.21,106.01,367.78,207.11,37.1,19.11,18.69,42,38.63,8.66,22.97,17.29,27.29,12.89,11.65,19.57,20,286.45,3901.4,107.33,69.84,69.56,49.4,120.04,51.01,19.03,685,94.58,432.39,167.4
2019/9/9,10801.14 ,20062.05 ,36.04,41.62,75.05,90.42,66.83,83.96,27.89,22.64,42.57,430.78,46.42,12.95,143.15,71.05,225.48,255.14,195.72,208.8,53.56,241.28,74.62,106.49,375.63,204.85,36.67,19.25,18.87,42.52,38.77,8.73,23.38,17.62,27.67,12.93,11.79,19.66,20.09,285.97,3911.2,107.81,69.55,69.85,49.49,121.43,52.54,19.12,676,94.48,425.09,169.44
2019/9/10,10753.58 ,19973.71 ,36,41.01,74.28,90.7,67.12,83.96,27.27,22.79,42.72,421.46,46,12.95,142.18,70.48,221.12,251.77,195.72,205.4,53.66,238.61,74.62,106.97,371.21,204.85,35.7,19.44,19.19,42.85,39.2,8.8,23.87,17.76,28,13.03,11.84,19.95,20.42,285.48,3700.44,108.77,68.68,70.04,48.93,120.04,51.68,19.21,673,93.9,407.1,172.71
2019/9/11,10790.35 ,20042.62 ,36.04,40.82,74.08,90.61,67.12,84.06,27.42,22.93,42.77,426.86,45.72,13.04,141.69,70.86,222.57,253.22,196.19,208.8,53.94,241.72,75.01,106.97,367.78,210.71,35.12,19.58,19.29,42.9,39.2,8.8,23.92,17.71,27.95,13.03,11.79,20,20.42,287.9,3822.98,108.77,68.97,69.85,49.58,120.5,52.45,19.21,695,93.42,410.99,175.16
2019/9/12,10827.55 ,20111.71 ,36.09,40.96,74.76,91.27,67.12,84.72,27.51,22.93,42.91,438.14,45.95,13.04,141.21,72.28,223.54,252.74,196.19,209.29,53.94,242.61,75.89,106.97,368.27,212.07,35.41,19.77,19.29,42.95,39.29,8.84,23.78,17.71,27.76,12.98,11.74,20,20.42,285.48,3916.1,108.77,69.94,69.37,49.96,121.43,52.26,19.17,708,93.71,417.8,176.79
2019/9/16,10898.13 ,20248.60 ,36.13,41.38,75.24,93.08,68.28,86.91,27.98,22.98,43.01,436.67,45.25,12.95,142.66,72.28,224.02,255.62,197.13,204.92,54.14,243.94,76.18,107.46,375.14,215.4,35.55,19.95,19.29,43.24,39.34,8.84,23.74,17.71,27.67,12.98,11.74,20.04,20.51,285.48,3925.9,109.25,70.04,70.04,50.05,122.82,53.6,19.21,691,100.68,434.33,173.93
2019/9/17,10874.50 ,20204.79 ,35.59,41.15,74.18,92.89,68.67,85.58,27.79,22.64,43.15,436.18,45.25,12.9,141.21,70.95,225.96,255.14,197.6,211.71,53.85,242.61,79.99,107.46,376.13,216.35,35.65,20.14,19.42,43.47,39.43,8.85,23.74,17.62,27.67,13.12,11.79,20,20.6,287.42,3901.4,109.25,71.01,70.23,50.42,118.65,52.35,19.31,688,98.74,436.28,175.16
2019/9/18,10929.45 ,20306.99 ,35.86,41.15,74.28,92.7,68.09,85.77,27.61,22.64,43.35,439.61,45.86,12.9,142.18,70.76,224.99,257.07,198.07,215.6,54.04,243.94,80.08,107.46,375.14,220.15,35.41,20.19,19.52,43.52,39.53,8.82,23.96,17.76,28,13.21,11.89,20.28,20.65,287.42,4126.85,109.73,70.91,70.51,51.17,120.04,52.54,19.45,702,98.26,439.2,173.52
2019/9/19,10894.70 ,20274.61 ,35.86,40.77,73.89,92.41,67.8,85.29,27.23,22.64,43.25,436.67,45.53,12.95,144.12,69.91,224.51,257.07,199.02,217.54,53.66,239.5,79.4,107.94,373.67,219.68,35.55,20.24,19.52,43.14,39.62,8.82,23.96,17.62,27.9,13.21,11.84,20.23,20.65,286.45,4215.08,109.73,71.11,70.42,51.08,119.11,52.73,19.4,771,96.52,428.01,173.12
2019/9/20,10929.69 ,20339.81 ,36.22,40.82,75.24,92.7,68.38,85.96,27.65,22.88,43.15,474.45,45.67,13.14,141.21,70.86,225.96,256.1,199.02,216.57,54.23,241.72,80.87,108.42,379.56,219.68,35.41,20.42,19.56,43.09,39.34,8.78,24.14,17.34,27.76,13.21,11.74,20.28,20.79,287.42,4215.08,109.25,71.2,70.71,51.08,119.11,53.31,19.4,779,97.77,454.27,172.3
2019/9/23,10919.02 ,20319.98 ,35.82,40.35,74.28,91.94,68.57,85.1,27.32,22.59,43.74,457.77,45.34,13.04,141.69,71.05,225.48,256.1,199.02,221.43,55.19,242.17,82.91,107.94,381.04,219.68,35.21,20.33,19.56,42.81,38.96,8.8,23.96,17.48,27.67,13.12,11.56,19.9,20.6,285.48,4215.08,108.77,71.01,70.13,50.99,118.65,52.45,19.31,806,96.81,447.95,172.71
2019/9/24,10918.01 ,20318.25 ,35.86,40.49,73.79,91.84,68.67,84.34,27.32,22.64,43.4,456.3,45.53,13,138.78,71.24,224.02,257.07,200.9,221.91,54.9,245.72,83.3,107.46,380.05,221.58,34.88,20.28,19.52,42.95,39.39,8.78,24.1,17.39,27.52,13.17,11.6,19.76,20.56,285,4156.26,108.29,71.2,70.04,51.45,117.26,51.68,19.31,791,98.26,446.98,173.12
2019/9/25,10873.69 ,20235.92 ,35.68,40.45,73.41,90.7,68.48,83.87,27.23,22.54,43.74,458.26,46.8,12.95,131.99,71.14,222.09,258.04,199.96,217.06,54.61,242.17,82.91,106.49,373.18,224.43,34.3,20.38,19.47,42.38,39.25,8.75,23.92,17.34,27.29,13.07,11.51,19.66,20.51,284.03,4170.96,108.29,69.26,69.56,51.17,115.87,50.44,19.26,770,96.61,444.55,179.24
2019/9/26,10871.99 ,20233.00 ,35.95,40.63,73.12,91.37,68.09,83.39,27.04,22.54,43.83,464.15,46.56,12.95,130.05,70.38,230.8,259.98,198.07,226.77,54.8,243.94,82.23,106.01,369.25,222.53,34.2,20.47,19.47,42.57,39.01,8.72,23.78,17.34,27.29,13.07,11.6,19.71,20.37,281.61,4313.1,108.29,69.36,69.28,51.17,116.8,49.86,19.12,762,95.45,445.52,182.51
2019/9/27,10829.68 ,20154.27 ,35.73,40.49,72.16,89.75,67.41,82.35,27.18,22.44,44.52,462.67,46.33,12.76,128.59,69.62,238.54,263.86,194.77,223.37,54.04,242.61,78.52,106.97,362.38,223.48,34.15,20.38,19.29,42.52,38.72,8.65,23.65,17.16,27.24,12.98,11.41,19.61,20.23,280.65,4362.11,107.33,68.78,69.09,50.52,115.87,49.86,19.12,769,95.06,429.47,181.69
2019/10/1,10967.65 ,20411.12 ,35.73,40.45,70.61,90.04,68.28,82.82,27.18,22.49,44.86,480.83,45.95,13,130.05,69.05,259.35,271.62,187.7,223.37,53.85,249.72,81.06,107.94,369.74,237.27,33.86,20.38,19.61,42.95,39.06,8.7,23.87,17.25,27.24,13.12,11.51,19.85,20.46,278.23,4445.43,108.77,71.4,69.94,51.27,119.11,49.29,19.26,770,97.29,425.09,180.06
2019/10/2,10947.88 ,20377.60 ,35.37,39.93,70.8,89.09,67.7,82.73,26.85,22.4,44.56,472.98,45.58,12.85,130.53,68.77,260.31,271.13,188.64,229.2,52.7,247.94,79.99,107.94,365.32,238.7,33.28,20.47,19.52,42.71,38.72,8.66,23.78,17.2,27.29,13.03,11.46,19.8,20.37,276.77,4440.53,108.77,71.2,69.37,51.36,119.58,48.91,19.26,776,95.84,436.76,181.28
2019/10/3,10875.91 ,20243.63 ,35.14,39.61,70.61,88.42,66.73,82.06,26.75,22.3,43.74,461.2,46.24,12.76,129.08,68.48,256.93,268.22,187.7,229.2,51.94,249.72,77.94,107.46,372.69,233.47,33.04,20.33,19.38,42.09,38.16,8.56,23.6,16.83,27.24,12.93,11.46,19.57,20.23,276.77,4411.13,107.81,70.23,68.89,51.08,116.8,49.1,19.03,800,94.19,443.09,180.06
2019/10/4,10894.48 ,20278.19 ,35.05,39.33,71,88.61,67.22,82.06,26.75,22.3,44.18,466.11,45.95,12.81,127.62,69.15,252.57,268.22,188.64,234.05,52.13,248.39,77.26,107.94,378.58,234.89,34.39,20.33,19.42,42,38.44,8.59,23.56,16.92,27.33,12.89,11.46,19.61,20.42,276.77,4401.32,108.77,70.72,69.09,50.89,117.26,49.38,19.07,780,94,441.63,182.91
2019/10/7,10935.06 ,20353.73 ,35.41,39.65,70.9,89.37,67.22,82.35,27.23,22.4,44.08,466.6,45.77,12.71,129.56,69.81,267.09,269.68,189.11,230.65,51.94,250.16,79.69,108.42,377.11,250.11,33.91,20.28,19.42,42,38.25,8.57,23.65,17.02,27.43,12.93,11.51,19.57,20.32,276.29,4391.52,108.77,71.3,69.09,51.92,116.33,48.81,19.03,766,94.1,443.57,179.65
2019/10/8,11017.31 ,20506.82 ,35.82,40.07,70.42,89.56,67.51,83.49,27.08,22.49,43.88,461.69,46.14,12.71,127.62,70.38,288.86,277.93,191,226.77,52.51,252.39,76.67,108.42,377.6,247.25,33.47,20.42,19.52,42.28,38.35,8.62,23.69,17.06,27.57,12.98,11.56,19.76,20.51,278.71,4391.52,108.77,71.88,68.8,51.55,115.87,48.62,19.03,755,94.29,467.89,182.1
2019/10/9,10889.96 ,20269.96 ,35.59,39.56,69.45,88.42,66.73,82.06,26.89,22.35,43.64,455.32,45.39,12.52,123.25,69.34,291.76,273.56,189.11,223.85,51.94,247.94,69.65,107.46,365.32,239.65,33.57,20.33,19.42,41.9,38.39,8.53,23.65,16.74,27.48,12.89,11.41,19.61,20.28,275.32,4371.92,107.81,70.33,68.7,50.52,114.02,48.04,18.93,785,93.03,471.78,177.61
2019/10/14,11066.95 ,20599.41 ,36,40.12,69.07,88.61,67.7,83.58,27.32,22.59,44.76,469.05,46.05,12.85,129.08,70.86,304.34,281.32,188.64,221.43,51.46,248.39,69.94,107.94,363.85,244.88,33.91,20.57,19.52,42.76,38.71,8.68,23.69,17.29,27.62,13.03,11.6,19.9,20.46,279.68,4371.92,108.77,74.6,68.7,51.45,118.65,49.67,19.17,816,94.39,481.51,179.65
2019/10/15,11111.80 ,20682.89 ,36.04,40.21,69.84,89.85,67.99,83.77,27.75,22.64,45.29,467.09,46,13.04,129.08,71.05,296.12,284.72,190.53,221.43,51.56,250.16,67.89,107.94,360.41,242.02,34.1,20.57,19.52,42.9,38.61,8.65,23.78,17.34,27.62,13.03,11.6,19.9,20.46,281.61,4411.13,108.77,74.6,68.7,51.55,119.58,49.67,19.12,817,94.1,481.02,179.65
2019/10/16,11162.83 ,20777.88 ,36.04,39.98,69.84,91.08,68.48,83.58,27.75,22.64,46.61,472,45.95,13.09,128.59,71.33,292.25,287.63,195.24,222.4,51.84,253.72,68.28,108.42,353.54,243.93,34.49,20.57,19.56,43.19,39.14,8.75,23.78,17.39,27.62,13.07,11.65,19.95,20.51,283.55,4288.59,108.77,74.8,68.89,51.92,121.43,49.86,19.17,830,94.87,472.27,179.24
2019/10/17,11186.88 ,20822.69 ,36.13,40.59,69.74,91.75,68.86,83.49,27.98,22.69,46.8,475.92,45.62,13.14,130.05,73.43,300.47,284.72,197.6,229.68,51.75,255.5,68.67,108.42,364.34,247.25,34.3,20.57,19.61,43.24,39.33,8.86,23.74,17.34,27.71,13.07,11.6,20.14,20.51,283.55,4308.2,108.77,75.19,69.47,53.61,121.43,49.58,19.12,800,94.19,491.24,181.28
2019/10/18,11180.22 ,20810.30 ,36.9,40.68,70.42,91.18,68.67,83.68,27.7,22.69,47.33,477.39,45.15,13.28,132.47,73.14,302.41,284.23,194.77,228.71,51.94,253.72,70.53,108.42,363.36,244.88,33.86,20.52,19.52,43.19,39.33,8.87,23.78,17.43,27.57,13.07,11.65,19.9,20.46,285.48,4219.98,108.29,75.77,69.94,54.26,122.36,48.81,19.26,790,93.42,481.51,178.42
2019/10/21,11184.15 ,20817.62 ,37.39,41.34,71,90.61,68.77,83.77,27.89,22.74,47.19,483.77,45.11,13.23,131.99,73.81,303.38,281.32,194.77,225.31,53.85,253.72,69.84,108.42,362.38,242.5,34.2,20.52,19.61,43.33,39.33,8.85,23.69,17.53,27.67,13.07,11.74,20,20.6,288.39,4293.5,108.77,75.48,70.13,54.54,122.36,49,19.26,773,93.71,476.16,178.83
2019/10/22,11271.25 ,20979.74 ,37.3,41.29,71.58,91.94,69.54,84.53,28.08,22.83,46.46,498.49,48.4,13.33,132.47,75.61,301.44,285.2,196.19,223.37,55.38,257.27,69.16,108.9,364.83,245.83,34.54,20.61,19.65,43.43,39.52,8.89,23.92,17.62,27.62,13.12,11.84,20.09,20.65,299.03,4303.3,108.77,75.77,70.42,54.73,126.53,49.29,19.31,767,94.39,485.4,176.38
2019/10/23,11239.67 ,20920.95 ,36.9,40.92,70.23,90.99,68.96,84.06,27.89,22.83,46.56,492.6,46.24,13.38,133.44,76.56,302.41,284.23,199.49,226.77,55.57,257.27,68.87,108.42,365.32,243.93,34.1,20.61,19.61,43.14,38.99,8.81,23.74,17.48,27.67,13.07,11.7,20,20.42,293.23,4224.88,108.29,76.35,69.94,55.38,127.46,49,19.17,772,93.81,494.16,174.34
2019/10/24,11320.14 ,21070.74 ,36.94,41.1,71.58,92.6,69.73,84.91,27.89,22.93,46.65,507.32,47.08,13.85,135.38,76.56,306.76,284.23,199.49,230.65,55.38,263.05,69.55,108.9,374.65,245.83,34.49,20.71,19.75,43.47,39.18,8.94,24.05,17.62,27.9,13.12,11.79,20.14,20.6,295.16,4342.51,108.29,76.94,69.94,55.48,128.38,49.96,19.31,835,94.48,510.69,176.38
2019/10/25,11296.12 ,21026.13 ,36.81,40.87,71.48,92.41,69.06,84.34,27.65,22.88,46.36,510.27,46.52,13.71,135.38,76.28,305.8,284.72,197.13,223.37,55.47,264.38,69.94,108.42,372.2,246.3,34.68,20.85,19.79,43.43,39.04,8.87,24.05,17.62,27.9,13.12,11.89,20.04,20.7,293.23,4264.09,108.77,77.13,69.85,55.76,124.68,49.86,19.35,830,94.29,503.88,173.93
2019/10/28,11315.02 ,21061.65 ,36.72,40.68,72.54,92.32,69.06,84.44,27.56,22.79,46.22,514.19,46.56,13.57,136.36,76.18,306.28,285.69,199.49,223.85,55.66,263.05,70.14,108.9,380.05,246.78,34.68,21.18,19.84,43.24,39.04,8.9,24.14,17.57,28.04,13.12,11.84,20.09,20.7,292.74,4244.48,109.25,75.87,69.66,55.94,125.14,49.67,19.4,860,93.81,520.42,171.07
2019/10/29,11333.87 ,21096.75 ,36.63,40.68,73.12,92.79,69.15,84.25,27.56,22.83,45.97,520.08,46.89,13.81,130.05,76.85,307.73,289.57,197.6,219.97,55.47,263.05,70.53,108.42,385.95,245.35,34.68,21.41,19.88,43.38,39.18,8.88,24.23,17.62,28.14,13.17,11.84,20.14,20.7,293.23,4229.78,108.77,76.06,69.75,56.79,126.07,49.58,19.4,846,93.81,530.15,166.17
2019/10/30,11380.28 ,21183.15 ,36.36,40.54,73.02,93.36,69.73,84.63,28.03,22.93,46.65,528.91,46.52,13.71,131.5,76.28,310.15,290.54,197.6,219.48,55.76,265.72,69.35,108.9,389.38,246.78,34.78,21.74,20.07,43.38,38.9,8.93,24.68,17.71,28.28,13.21,11.89,20.09,20.74,295.65,4234.68,109.25,75.38,69.75,56.51,126.07,50.25,19.49,818,95.26,527.23,167.81
2019/10/31,11358.71 ,21142.99 ,36.45,40.26,72.54,92.89,69.64,84.15,28.08,22.88,46.51,527.93,47.17,13.33,130.05,76.66,303.86,289.57,194.77,219.97,55.85,267.94,68.28,107.94,400.68,245.35,34.88,22.35,20.16,42.52,38.37,8.9,24.82,17.67,28.33,13.26,11.79,20.19,20.74,294.19,4381.72,108.77,77.23,69.56,55.48,127.46,50.25,19.54,858,93.81,563.22,168.22
2019/11/1,11399.53 ,21218.98 ,36.54,40.31,71.58,93.17,69.44,84.53,28.17,22.98,46.85,532.84,46.94,13.81,129.56,80.65,305.8,290.05,196.66,222.4,57.19,269.27,68.87,108.9,397.73,252.01,34.83,22.12,20.3,42.52,38.18,8.94,24.77,17.67,28.09,13.31,11.84,20.23,20.88,293.23,4371.92,109.25,77.71,69.85,56.32,127.46,49.86,19.54,844,94.39,542.79,167.4
2019/11/4,11556.85 ,21513.38 ,36.9,40.68,73.7,93.93,69.93,85.58,28.93,23.03,46.9,543.63,47.64,13.95,130.53,84.65,302.41,297.81,199.96,217.54,58.43,275.94,68.09,108.9,404.6,267.7,35.02,22.17,20.44,42.9,38.99,9.04,25,17.9,28.38,13.4,11.89,20.42,21.07,296.13,4479.74,109.25,78.2,70.32,57.16,129.77,50.15,19.59,831,95.06,517.5,166.58
2019/11/5,11644.03 ,21675.66 ,36.85,40.63,73.31,93.93,70.51,86.15,29.17,23.23,46.85,557.37,48.4,13.81,136.84,85.6,301.93,301.21,201.37,221.91,59.58,275.49,71.21,108.9,417.37,267.23,35.17,21.98,20.53,42.9,39.47,9.24,25.13,18.18,28.61,13.5,11.93,20.47,21.11,298.06,4523.85,110.21,77.71,70.51,57.07,128.85,51.2,19.63,874,95.74,476.65,168.62
2019/11/6,11653.07 ,21692.48 ,36.76,40.31,72.06,93.74,70.22,85.39,29.08,23.08,46.95,559.33,47.74,13.81,136.36,85.98,297.09,301.69,201.85,224.34,59.2,274.16,70.72,109.38,426.21,263.9,35.12,22.12,20.62,43.76,40.95,9.31,25.18,18.5,29.04,13.54,11.98,20.71,21.11,298.06,4607.18,110.69,77.32,70.32,57.35,128.85,51.59,19.68,885,94.97,493.18,166.99
2019/11/7,11606.56 ,21605.90 ,36.9,40.35,71.77,93.27,70.51,84.91,28.98,23.18,46.85,558.35,48.02,13.57,135.38,86.36,296.12,299.75,202.79,221.43,58.15,275.49,70.62,108.9,417.37,261.52,35.21,21.88,20.58,43.43,40.85,9.46,24.86,18.5,28.9,13.54,11.89,20.66,21.11,300,4572.87,111.17,77.42,71.37,57.25,128.38,51.11,19.63,862,94.97,485.4,167.4
2019/11/8,11579.54 ,21555.61 ,36.85,40.49,70.42,92.51,70.31,84.25,28.7,23.23,46.99,552.46,47.36,13.57,135.38,86.46,297.09,296.36,202.79,218.51,59,274.16,70.62,109.38,406.57,265.32,35.31,21.84,20.53,43.52,40.66,9.37,24.86,18.45,28.9,13.59,11.98,20.8,21.16,299.03,4665.99,111.17,76.06,72.13,62.96,130.24,50.72,19.68,882,95.45,509.72,166.99
2019/11/11,11427.28 ,21272.17 ,36.36,40.03,70.61,92.13,69.64,83.11,28.36,23.23,45.63,555.41,46.89,13.57,133.93,83.6,273.38,291.99,199.02,215.6,57.95,272.38,69.45,109.86,396.26,242.5,35.12,21.55,20.25,43.14,40.23,9.26,24.59,18.45,28.8,13.45,11.98,20.57,21.16,299.03,4514.05,111.65,75.77,72.13,62.4,130.7,50.25,19.59,916,93.81,492.21,165.36
2019/11/12,11520.37 ,21445.46 ,36.63,40.03,70.8,92.03,69.73,83.3,28.46,23.23,42.77,564.24,47.55,13.62,134.41,86.55,273.38,295.87,201.37,217.06,58.24,274.6,70.23,109.38,402.64,247.25,35.21,21.46,20.25,43.47,40.75,9.34,24.55,18.45,28.99,13.5,11.98,20.85,21.16,298.06,4450.34,111.65,76.06,71.75,64.18,130.7,50.63,19.59,961,93.81,508.75,163.32
2019/11/13,11467.83 ,21347.65 ,36.94,40.07,70.42,91.46,69.06,82.82,28.27,22.79,42.13,565.22,46.94,13.52,131.5,85.31,300.47,294.9,201.37,219,58.15,278.6,68.18,108.42,400.68,245.35,34.05,21.41,20.07,43.24,40.33,9.26,24.46,18.36,28.9,13.4,12.03,21.19,20.97,297.58,4430.73,110.21,75.77,70.23,65.49,128.38,49.38,19.45,964,93.32,509.72,159.64
2019/11/14,11450.42 ,21315.25 ,37.08,40.49,70.03,91.75,68.67,83.11,28.22,22.64,41.75,557.37,46.47,13.81,130.53,84.93,315.96,294.42,213.64,215.11,60.25,275.94,65.55,108.9,403.13,245.83,34.15,21.22,19.88,43.05,40.14,9.21,24.37,18.36,28.8,13.4,12.07,21.09,20.97,296.13,4381.72,111.17,75.77,69.66,65.49,128.85,49.29,19.31,1015,93.13,521.39,159.23
2019/11/15,11525.60 ,21455.19 ,37.57,41.85,70.42,91.94,69.15,83.01,28.22,22.64,41.75,564.24,46.94,13.62,129.56,85.69,310.63,297.81,214.58,219.48,59.96,278.6,67.31,109.38,414.43,263.9,34.54,21.27,20.07,43.24,40.52,9.27,24.55,18.41,28.94,13.4,12.17,21.09,20.97,300,4411.13,110.69,75.96,69.94,65.3,129.77,49.48,19.35,970,93.03,532.09,161.68
2019/11/18,11599.78 ,21593.28 ,37.94,41.94,71.29,92.51,69.44,83.01,28.32,22.88,41.6,564.24,47.55,13.81,132.47,86.08,307.25,301.69,216.94,220.45,60.34,278.6,69.35,109.38,411.97,263.9,34.88,21.46,20.16,43.52,40.71,9.27,24.77,18.55,29.09,13.5,12.17,21.19,21.16,300,4416.03,110.69,77.42,70.04,65.49,131.63,49.58,19.54,925,93.81,538.9,161.68
2019/11/19,11656.40 ,21698.68 ,37.94,42.13,71.38,92.51,69.54,82.63,28.51,22.93,41.26,568.16,47.36,13.85,135.38,88.26,313.05,305.57,224.01,227.25,60.63,281.71,69.45,108.9,413.44,264.37,34.83,21.55,20.16,43.47,40.66,9.29,24.91,18.41,29.09,13.5,12.17,21.19,21.25,301.94,4411.13,110.21,76.74,70.13,66.14,133.48,49.86,19.59,905,93.22,535.01,160.46
2019/11/20,11631.20 ,21651.77 ,38.43,43.21,71.67,91.65,69.06,82.16,28.27,22.93,41.02,570.13,47.55,14.04,132.96,87.41,309.67,304.12,226.37,223.85,60.63,284.38,69.26,109.86,407.06,260.09,35.02,21.65,20.16,43.38,40.28,9.24,24.82,18.55,29.04,13.5,12.17,21.09,21.25,301.94,4347.41,111.17,77.42,71.09,66.42,133.02,49.86,19.54,905,93.81,524.31,157.6
2019/11/21,11558.27 ,21516.02 ,38.16,43.16,70.42,91.37,68.67,82.25,28.17,22.83,40.68,558.35,47.55,13.95,133.44,87.98,308.22,301.69,227.31,221.43,59.77,275.49,67.6,108.9,399.69,256.76,35.21,21.7,19.98,43,40.04,9.16,24.64,18.31,28.76,13.35,12.17,20.95,21.02,297.1,4219.98,110.69,75.38,70.51,66.7,131.16,49.38,19.35,894,93.42,535.01,156.38
2019/11/22,11566.80 ,21531.88 ,37.94,43.44,70.8,91.94,69.15,83.01,28.03,22.88,41.02,561.29,47.83,13.9,134.41,86.93,306.76,299.75,227.31,225.8,60.34,280.82,68.38,109.86,403.62,254.39,35.26,21.6,20.02,43.24,40.37,9.25,24.59,18.36,28.8,13.4,12.07,20.95,21.25,301.94,4259.19,111.17,75.58,71.47,66.24,129.77,49.48,19.35,893,93.9,533.07,157.6
2019/11/25,11561.58 ,21522.17 ,37.8,43.16,71.38,92.13,69.35,83.39,28.22,22.88,40.92,572.09,47.08,14.28,134.41,85.22,312.09,297.81,222.6,226.28,59.86,279.05,69.06,109.38,410.99,248.21,35.17,21.65,20.16,44,40.47,9.29,24.46,18.45,28.8,13.5,12.07,20.85,21.16,298.06,4371.92,111.65,74.8,70.8,65.39,131.16,49.19,19.35,861,93.81,542.79,155.97
2019/11/26,11576.82 ,21550.55 ,37.66,43.11,69.84,93.08,69.25,83.68,28.41,22.98,40.68,592.69,46.75,14.47,134.41,85.5,315.96,297.81,218.82,227.74,59.39,275.05,69.06,108.42,412.46,245.83,34.88,21.55,20.02,43.9,39.99,9.24,24.5,18.41,28.8,13.5,12.12,21.04,21.34,300.48,4347.41,110.69,75.09,69.75,65.67,128.85,49.58,19.54,900,93.81,541.82,156.78
2019/11/27,11647.46 ,21682.19 ,37.8,43.44,70.23,93.46,70.12,83.87,28.55,23.08,40.82,597.6,46.61,14.47,134.9,86.17,325.63,301.69,219.77,231.62,58.72,270.6,69.35,108.9,414.92,250.58,34.97,21.55,20.21,43.76,40.28,9.2,24.59,18.59,29.09,13.54,12.26,21.19,21.34,298.06,4440.53,110.69,74.9,70.42,65.21,129.31,49.58,19.59,909,93.81,531.12,156.78
2019/11/28,11617.08 ,21625.80 ,37.85,43.25,70.32,93.36,70.12,83.3,28.6,23.13,40.82,602.51,46.14,14.38,137.81,85.41,324.18,300.24,218.35,232.11,58.34,267.94,69.94,108.42,423.75,245.35,35.02,21.65,20.16,43.33,40.33,9.18,24.46,18.55,29.04,13.45,12.31,20.9,21.34,298.55,4396.42,109.73,74.8,70.04,65.02,128.85,49.38,19.49,902,93.9,533.07,157.19
